date,product_id,price,discount,campaign_active,orders,page_views,add_to_cart,dayofweek,month,is_weekend,is_holiday,orders_lag_1,orders_lag_7,orders_lag_14,rolling_mean_7,rolling_mean_14
2024-02-23,P001,650.2877265051,0.0,0,12.787158826930808,56.0,11,4,2,0,0,22.73590916311604,16.25706297762827,16.667810475089375,20.719212073597976,20.097148277825077
2024-02-26,P001,183.16128927763447,10.0,0,20.98858560898156,59.0,25,0,2,0,0,12.787158826930808,20.41770797670537,25.55032778575671,20.223511480641196,19.81995887438518
2024-02-27,P001,560.3175318947658,20.0,1,27.372131696554664,91.0,15,1,2,0,0,20.98858560898156,21.126539601095185,13.33219491440708,20.305065428109224,19.494120147472668
2024-02-29,P001,686.3439801275127,15.0,1,21.84855127153974,51.0,10,3,2,0,0,27.372131696554664,23.69121567286454,24.985991253415417,21.197292870317717,20.496972774768924
2024-03-02,P001,920.5159921363248,25.0,0,19.44696772296452,43.0,18,5,3,1,0,21.84855127153974,19.37023924352837,13.769538379142956,20.93405509869989,20.272869918920662
2024-03-05,P001,229.4977369198052,0.0,1,26.75500937362649,94.0,32,1,3,0,0,19.44696772296452,21.435809880248037,11.591952114182304,20.94501631004791,20.67840058633649
2024-03-07,P001,684.8196641908685,20.0,0,14.979714472973493,48.0,7,3,3,0,0,26.75500937362649,22.73590916311604,30.427776452371425,21.70490195195912,21.761476104868215
2024-03-08,P001,703.4622387568908,0.0,0,11.617173283646371,36.0,7,4,3,0,0,14.979714472973493,12.787158826930808,16.25706297762827,20.59687413908161,20.658043106339793
2024-03-10,P001,360.05820897523245,10.0,0,19.879918611503573,48.0,13,6,3,1,0,11.617173283646371,20.98858560898156,20.41770797670537,20.42973334718383,20.326622413912514
2024-03-14,P001,502.3614784850362,10.0,0,19.186576090054587,62.0,20,3,3,0,0,19.879918611503573,27.372131696554664,21.126539601095185,20.27135234754412,20.288208887826674
2024-03-18,P001,110.90180448990236,0.0,0,15.468594706087682,41.0,18,0,3,0,0,19.186576090054587,21.84855127153974,23.69121567286454,19.101987260901257,20.149640065609486
2024-03-22,P001,581.7154032232602,25.0,0,18.89676365836868,60.0,14,4,3,0,0,15.468594706087682,19.44696772296452,19.37023924352837,18.1905648944081,19.562309996554
2024-03-24,P001,151.04223696979963,15.0,0,26.453090919091533,115.0,22,6,3,1,0,18.89676365836868,26.75500937362649,21.435809880248037,18.111964313751553,19.52849031189973
2024-03-25,P001,720.7979103964624,0.0,0,15.68429937479312,60.0,10,0,3,0,0,26.453090919091533,14.979714472973493,22.73590916311604,18.068833105960845,19.886867528959982
2024-03-26,P001,191.01235520483877,20.0,0,24.907896272114897,68.0,26,1,3,0,0,15.68429937479312,11.617173283646371,12.787158826930808,18.16948809193508,19.383181115508343
2024-03-27,P001,309.4103591398766,15.0,0,19.816016167011544,51.0,21,2,3,0,0,24.907896272114897,19.879918611503573,20.98858560898156,20.068162804573436,20.248948075878637
2024-03-28,P001,956.2725229215436,10.0,1,17.10175021624523,46.0,9,3,3,0,0,19.816016167011544,19.186576090054587,27.372131696554664,20.059033883931722,20.165193115737917
2024-04-01,P001,292.034716619376,10.0,1,32.195339753075345,101.0,38,0,4,0,0,17.10175021624523,15.468594706087682,21.84855127153974,19.76120161624467,19.43159443857296
2024-04-02,P001,451.37348682900097,0.0,0,14.389638381736043,41.0,14,1,4,0,0,32.195339753075345,18.89676365836868,19.44696772296452,22.150736622957194,20.170650758682648
2024-04-03,P001,598.7932437869945,5.0,1,19.417296818450065,66.0,16,2,4,0,0,14.389638381736043,26.453090919091533,26.75500937362649,21.506861583438244,19.8094129485949
2024-04-04,P001,357.50881704140846,10.0,0,28.121496006769565,80.0,19,3,4,0,0,19.417296818450065,15.68429937479312,14.979714472973493,20.501748140489465,19.285290623225155
2024-04-11,P001,164.12386411935347,10.0,1,32.53284743132764,100.0,22,3,4,0,0,28.121496006769565,24.907896272114897,11.617173283646371,22.278490516486098,20.22398930421059
2024-04-13,P001,211.63914931092788,0.0,1,26.25948079899882,96.0,22,5,4,1,0,32.53284743132764,19.816016167011544,19.879918611503573,23.36776925351649,21.717966029044963
2024-04-18,P001,379.02279786318223,25.0,0,18.775701408197303,57.0,11,3,4,0,0,26.25948079899882,17.10175021624523,19.186576090054587,24.288264200943242,22.173649042437482
2024-04-21,P001,481.99384360080415,15.0,1,23.788885208177884,102.0,24,6,4,1,0,18.775701408197303,32.195339753075345,15.468594706087682,24.527400085507825,22.14430085087625
2024-04-22,P001,985.835164974206,10.0,0,12.376350496273693,27.0,12,0,4,0,0,23.788885208177884,14.389638381736043,18.89676365836868,23.326478007665333,22.738607315311263
2024-04-26,P001,516.220185790377,30.0,0,20.833592145711208,45.0,12,4,4,0,0,12.376350496273693,19.417296818450065,26.453090919091533,23.03886545259928,22.272863518018763
2024-04-27,P001,269.0523660561135,25.0,0,25.741568789212256,96.0,21,5,4,1,0,20.833592145711208,28.121496006769565,15.68429937479312,23.241193356493728,21.871470748491596
2024-04-29,P001,403.5860434087067,20.0,0,18.53643947506196,81.0,20,0,4,0,0,25.741568789212256,32.53284743132764,24.907896272114897,22.901203753985545,22.58984713523582
2024-04-30,P001,384.8162268948784,25.0,0,19.288677853066027,68.0,19,1,4,0,0,18.53643947506196,26.25948079899882,19.816016167011544,20.90171690309045,22.13474307830347
2024-05-01,P001,290.9775299647626,15.0,0,23.77966590670948,104.0,17,2,5,0,0,19.288677853066027,18.775701408197303,17.10175021624523,19.905887910814332,22.09707605587879
2024-05-03,P001,646.5778686291478,15.0,1,21.97999860132964,53.0,18,4,5,0,0,23.77966590670948,23.788885208177884,32.195339753075345,20.620739982030358,22.57407003376909
2024-05-05,P001,567.2558318509507,5.0,1,27.97963716525943,87.0,32,6,5,1,0,21.97999860132964,12.376350496273693,14.389638381736043,20.362327609623467,21.844402808644396
2024-05-14,P001,896.6489790303426,0.0,0,10.269227381471184,32.0,8,1,5,0,0,27.97963716525943,20.833592145711208,19.417296818450065,22.591368562335713,22.8151170074675
2024-05-15,P001,842.3982331136896,10.0,1,16.81604561747401,56.0,8,2,5,0,0,10.269227381471184,25.741568789212256,28.121496006769565,21.08217359601571,22.16168347625472
2024-05-18,P001,614.1462572844687,25.0,0,19.443236406676867,54.0,20,5,5,1,0,16.81604561747401,18.53643947506196,32.53284743132764,19.80709885719596,21.35415130559075
2024-05-23,P001,982.2962195887428,5.0,0,8.926108044421996,36.0,8,3,5,0,0,19.443236406676867,19.288677853066027,26.25948079899882,19.93664127599809,20.41917908954427
2024-05-24,P001,152.4999450563215,0.0,1,18.460623270087268,68.0,17,4,5,0,0,8.926108044421996,23.77966590670948,18.775701408197303,18.456274160477513,19.181081035645924
2024-05-26,P001,277.56826708458965,0.0,1,28.90307322508729,67.0,25,6,5,1,0,18.460623270087268,21.97999860132964,23.788885208177884,17.69641092667434,19.158575454352352
2024-05-28,P001,124.74399846481305,0.0,0,19.95675081667649,58.0,20,1,5,0,0,28.90307322508729,27.97963716525943,12.376350496273693,18.68542158721115,19.523874598417308
2024-05-30,P001,348.7176720101501,25.0,0,24.46956918667553,61.0,25,3,5,0,0,19.95675081667649,10.269227381471184,20.833592145711208,17.539294965985015,20.065331764160366
2024-05-31,P001,599.6625396792792,20.0,0,19.136303396839388,46.0,15,4,5,0,0,24.46956918667553,16.81604561747401,25.741568789212256,19.567915223871353,20.32504440994353
2024-06-01,P001,578.671398421448,0.0,0,17.089838091850023,75.0,17,5,6,1,0,19.136303396839388,19.443236406676867,18.53643947506196,19.899380620923548,19.853239739059752
2024-06-02,P001,944.9094377917684,0.0,1,16.300380258270973,58.0,10,6,6,1,0,17.089838091850023,8.926108044421996,19.288677853066027,19.56318086166257,19.74991106883033
2024-06-05,P001,238.96909705803864,0.0,0,19.077828582405616,46.0,21,2,6,0,0,16.300380258270973,18.460623270087268,23.77966590670948,20.61664832078385,19.536461240630683
2024-06-07,P001,764.3706188846419,20.0,0,11.941774753152604,35.0,11,4,6,0,0,19.077828582405616,28.90307322508729,21.97999860132964,20.704820508257903,19.20061571746612
2024-06-08,P001,169.30443988197513,25.0,0,27.42880104945888,75.0,14,5,6,1,0,11.941774753152604,19.95675081667649,27.97963716525943,18.28177786941009,18.48359972831062
2024-06-10,P001,124.58756047756896,0.0,0,20.10750200352261,52.0,23,0,6,0,0,27.42880104945888,24.46956918667553,10.269227381471184,19.349213616950433,18.444254291467725
2024-06-11,P001,868.2439654120313,15.0,1,11.442062325035286,45.0,13,1,6,0,0,20.10750200352261,19.136303396839388,16.81604561747401,18.7260611622143,19.146988193042827
2024-06-12,P001,954.7169433125767,10.0,0,13.594791449131447,31.0,12,2,6,0,0,11.442062325035286,17.089838091850023,19.443236406676867,17.626883866242284,18.76313224358292
2024-06-14,P001,500.6796816435709,25.0,0,14.99457398193901,65.0,14,4,6,0,0,13.594791449131447,16.300380258270973,8.926108044421996,17.127591488711058,18.345386175186814
2024-06-15,P001,561.3953008305677,0.0,0,18.890741303448987,45.0,14,5,6,1,0,14.99457398193901,19.077828582405616,18.460623270087268,16.94104773494935,18.778848027866598
2024-06-16,P001,847.7516309212865,25.0,1,18.110979994030696,50.0,10,6,6,1,0,18.890741303448987,11.941774753152604,28.90307322508729,16.91432098081269,18.809570744535296
2024-06-18,P001,389.3947372114409,10.0,1,23.765638431214327,102.0,16,1,6,0,0,18.110979994030696,27.42880104945888,19.95675081667649,17.795636015223845,18.038706942316967
2024-06-20,P001,711.9599498863663,20.0,0,17.857792938624534,43.0,17,3,6,0,0,23.765638431214327,20.10750200352261,24.46956918667553,17.272327069760337,18.310770343355383
2024-06-26,P001,954.748891639514,25.0,0,15.320325770286162,54.0,16,2,6,0,0,17.857792938624534,11.442062325035286,19.136303396839388,16.950940060489184,17.83850061135174
2024-06-27,P001,396.5930967143637,25.0,0,15.409091541175506,36.0,11,3,6,0,0,15.320325770286162,13.594791449131447,17.089838091850023,17.504977695525024,17.565930780883654
2024-06-29,P001,313.54865054537737,0.0,0,19.868587600753823,69.0,12,5,6,1,0,15.409091541175506,14.99457398193901,16.300380258270973,17.76416342295989,17.445877455835475
2024-06-30,P001,413.54876000369217,0.0,1,27.377538454157413,78.0,19,6,6,1,0,19.868587600753823,18.890741303448987,19.077828582405616,18.460451082790577,17.700749408869964
2024-07-01,P001,298.25755097205933,20.0,0,29.646486275349545,81.0,30,0,7,0,0,27.377538454157413,18.110979994030696,11.941774753152604,19.672850675748922,18.293585828280808
2024-07-02,P001,480.4171022909433,0.0,1,19.63191704262643,48.0,23,1,7,0,0,29.646486275349545,23.765638431214327,27.42880104945888,21.320780144508763,19.5582080798663
2024-07-09,P001,744.003620108022,15.0,0,11.058942145521057,39.0,8,1,7,0,0,19.63191704262643,17.857792938624534,20.10750200352261,20.730248517567627,19.001287793663984
2024-07-12,P001,848.2038962324585,10.0,0,15.50126070340428,34.0,13,4,7,0,0,11.058942145521057,15.320325770286162,11.442062325035286,19.75898411855285,18.354962089521017
2024-07-13,P001,443.6246200393053,0.0,1,22.613154017735205,87.0,27,5,7,1,0,15.50126070340428,15.409091541175506,13.594791449131447,19.78483196614115,18.644904830833088
2024-07-14,P001,125.59709132120082,25.0,0,30.45922551505528,125.0,35,6,7,1,0,22.613154017735205,19.868587600753823,14.99457398193901,20.81398374850682,19.289073585733355
2024-07-15,P001,464.9621475018535,25.0,0,23.03890133193713,51.0,18,0,7,0,0,30.45922551505528,27.377538454157413,18.890741303448987,22.326932021978457,20.393691552384517
2024-07-16,P001,232.9807975896584,0.0,0,16.3194126582402,57.0,14,1,7,0,0,23.03890133193713,29.646486275349545,18.110979994030696,21.70712671880413,20.68998869727653
2024-07-17,P001,778.9316874441811,5.0,0,11.95647023531057,52.0,8,2,7,0,0,16.3194126582402,19.63191704262643,23.765638431214327,19.803259059217083,20.56201960186292
2024-07-19,P001,186.18882409584532,10.0,0,26.588376519059587,53.0,24,4,7,0,0,11.95647023531057,11.058942145521057,17.857792938624534,18.70676665817196,19.718507587869794
2024-07-20,P001,268.39068331175883,15.0,0,31.645976908158996,121.0,32,5,7,1,0,26.588376519059587,15.50126070340428,15.320325770286162,20.92525728296318,20.342120700758013
2024-07-21,P001,120.19656510603198,10.0,0,22.18962469224071,45.0,26,6,7,1,0,31.645976908158996,22.613154017735205,15.409091541175506,23.231645312213853,21.508238639177502
2024-07-23,P001,371.7221864810333,30.0,0,12.420821945547868,47.0,9,1,7,0,0,22.18962469224071,30.45922551505528,19.868587600753823,23.171141122857495,21.992562435682157
2024-07-26,P001,667.3830125222532,15.0,1,15.231756238408568,49.0,12,4,7,0,0,12.420821945547868,23.03890133193713,27.377538454157413,20.594226327213583,21.460579174596024
2024-07-29,P001,498.2601087507833,10.0,0,21.95095783622026,99.0,12,0,7,0,0,15.231756238408568,16.3194126582402,29.646486275349545,19.478919885280927,20.59302330204253
2024-07-31,P001,244.0685462440244,25.0,0,23.60341584189496,54.0,20,2,7,0,0,21.95095783622026,11.95647023531057,19.63191704262643,20.283426339278076,20.043342699247578
2024-08-08,P001,683.127142444123,0.0,0,10.10863544300302,34.0,11,3,8,0,0,23.60341584189496,26.588376519059587,11.058942145521057,21.94727571164728,20.32702118490962
2024-08-17,P001,622.210441091797,15.0,0,18.721811820318777,48.0,9,5,8,1,0,10.10863544300302,31.645976908158996,15.50126070340428,19.59302698649634,20.25914213472976
2024-08-26,P001,634.4737957595685,10.0,0,11.627166367456294,50.0,9,0,8,0,0,18.721811820318777,22.18962469224071,22.613154017735205,17.746717688233453,20.48918150022365
2024-08-30,P001,672.6797339853308,15.0,1,21.441768401065087,59.0,21,4,8,0,0,11.627166367456294,12.420821945547868,30.45922551505528,16.237795070407106,19.7044680966323
2024-09-01,P001,701.6680435494488,20.0,0,15.880273685120958,39.0,10,6,9,1,0,21.441768401065087,15.231756238408568,23.03890133193713,17.526501706909567,19.060364017061573
2024-09-02,P001,141.73135193228512,25.0,0,23.638785079629383,93.0,21,0,9,0,0,15.880273685120958,21.95095783622026,16.3194126582402,17.61914705643991,18.54903347086042
2024-09-06,P001,107.2657853360586,20.0,1,34.13960021176822,98.0,34,4,9,0,0,23.638785079629383,23.60341584189496,11.95647023531057,17.860265234069782,19.07184578667393
2024-09-09,P001,391.4836005256664,0.0,1,22.60068617565692,98.0,25,0,9,0,0,34.13960021176822,10.10863544300302,26.588376519059587,19.365434429765962,20.65635507070662
2024-09-11,P001,677.152067487441,0.0,0,12.131856369705885,34.0,10,2,9,0,0,22.60068617565692,18.721811820318777,31.645976908158996,21.15001310585938,20.37152004617786
2024-09-13,P001,597.4586835305853,0.0,0,14.77095641828666,30.0,17,4,9,0,0,12.131856369705885,11.627166367456294,22.18962469224071,20.208590898628962,18.97765429343121
2024-09-14,P001,465.9661107123589,15.0,0,20.313993545661464,72.0,22,5,9,1,0,14.77095641828666,21.441768401065087,12.420821945547868,20.657703763033304,18.447749416720203
2024-09-15,P001,401.8434474042191,15.0,0,19.1878416932478,64.0,15,6,9,1,0,20.313993545661464,15.880273685120958,15.231756238408568,20.496593069404213,19.011547388156888
2024-09-16,P001,136.62139343602905,0.0,0,16.137073373712777,52.0,15,0,9,0,0,19.1878416932478,23.638785079629383,21.95095783622026,20.969102784850907,19.294124920645405
2024-09-20,P001,478.91880510682887,10.0,0,23.23594294208508,82.0,12,4,9,0,0,16.137073373712777,34.13960021176822,23.60341584189496,19.897429684005676,18.87884745903773
2024-09-23,P001,303.1902485480715,10.0,0,18.6208357331072,72.0,17,0,9,0,0,23.23594294208508,22.60068617565692,10.10863544300302,18.33976435976523,18.852599394765594
2024-09-26,P001,262.83773326788054,15.0,0,17.712345847733232,54.0,12,3,9,0,0,18.6208357331072,12.131856369705885,18.721811820318777,17.77121429654384,19.460613701201606
2024-10-02,P001,153.84080531580423,10.0,0,30.076945790523247,114.0,18,2,10,0,1,17.712345847733232,14.77095641828666,11.627166367456294,18.568427079119175,19.38850898887407
2024-10-06,P001,606.9462023111921,5.0,0,13.410670378680017,35.0,9,6,10,1,0,30.076945790523247,20.313993545661464,21.441768401065087,20.754996989438688,20.706350376235996
2024-10-09,P001,378.9767543783509,5.0,0,20.147626518554823,77.0,18,2,10,0,0,13.410670378680017,19.1878416932478,15.880273685120958,19.76880796558419,20.132700517494204
2024-10-10,P001,789.9382851863242,30.0,1,19.41162831309217,85.0,19,3,10,0,0,20.147626518554823,16.137073373712777,23.638785079629383,19.905920083485196,20.43751143416805
2024-10-11,P001,859.4337850372808,0.0,0,12.863155555873316,41.0,8,4,10,0,0,19.41162831309217,23.23594294208508,34.13960021176822,20.373713646253684,20.135571665129678
2024-10-12,P001,867.0058002779341,0.0,0,14.36700720818241,35.0,12,5,10,1,0,12.863155555873316,18.6208357331072,22.60068617565692,18.89188687679486,18.61582561828004
2024-10-13,P001,317.2368361465833,20.0,0,19.67078362994808,61.0,9,6,10,1,0,14.36700720818241,17.712345847733232,12.131856369705885,18.28419708751989,18.027705692031862
2024-10-14,P001,612.4999930216208,10.0,1,13.812496642563634,61.0,8,0,10,0,0,19.67078362994808,30.076945790523247,14.77095641828666,18.563973913550576,18.56620049633488
2024-10-16,P001,247.81276595826583,0.0,0,21.7380323013565,86.0,18,2,10,0,0,13.812496642563634,13.410670378680017,20.313993545661464,16.240481178127776,18.497739083783234
2024-10-20,P001,525.9891614944052,5.0,0,23.518804765444344,104.0,18,6,10,1,0,21.7380323013565,20.147626518554823,19.1878416932478,17.430104309938706,18.59945613776145
2024-10-25,P001,556.4594446917188,5.0,0,16.550420147149953,38.0,10,4,10,0,0,23.518804765444344,19.41162831309217,16.137073373712777,17.91170120235149,18.908810642918347
2024-10-26,P001,433.8713947062468,0.0,0,18.692168082985557,59.0,18,5,10,1,0,16.550420147149953,12.863155555873316,23.23594294208508,17.502957178645463,18.938335412449568
2024-10-30,P001,798.9431157799982,25.0,0,13.701139296740823,31.0,13,2,10,0,0,18.692168082985557,14.36700720818241,18.6208357331072,18.335673253947213,18.613780065371035
2024-11-01,P001,301.73685956072893,0.0,0,18.32658282725435,38.0,12,4,11,0,0,13.701139296740823,19.67078362994808,17.712345847733232,18.240549266598414,18.26237317705915
2024-11-02,P001,233.36113842936385,15.0,1,36.24082645693554,152.0,30,5,11,1,0,18.32658282725435,13.812496642563634,30.076945790523247,18.048520580499307,18.306247247024945
2024-11-04,P001,352.70991903309323,15.0,0,20.23909437087385,55.0,10,0,11,0,0,36.24082645693554,21.7380323013565,13.410670378680017,21.252567696838153,18.746524437482964
